epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
159,3487.95,0.25725,0.50066,0.00686,0.79146,0.7958,0.82701,0.82701,0.13985,0.79374,0.00655,0.0037432,0.0037432,0.0037432
160,3509.94,0.25399,0.48219,0.00659,0.78343,0.78766,0.8166,0.8166,0.15918,0.74134,0.00753,0.0037036,0.0037036,0.0037036
161,3531.8,0.24881,0.47949,0.00665,0.79883,0.81181,0.8506,0.8506,0.15438,0.6597,0.00719,0.003664,0.003664,0.003664
162,3553.82,0.26592,0.47976,0.00694,0.74345,0.77963,0.81438,0.81438,0.18623,0.78049,0.00885,0.0036244,0.0036244,0.0036244
163,3575.71,0.25463,0.47621,0.00678,0.81968,0.79949,0.86897,0.86478,0.267,0.65931,0.01271,0.0035848,0.0035848,0.0035848
164,3597.55,0.24784,0.48196,0.00639,0.84056,0.81524,0.87172,0.87025,0.24315,0.66169,0.01151,0.0035452,0.0035452,0.0035452
165,3619.52,0.24382,0.46214,0.00637,0.79547,0.81592,0.81683,0.81325,0.2526,0.82861,0.01195,0.0035056,0.0035056,0.0035056
166,3641.61,0.2501,0.5001,0.00652,0.87425,0.7862,0.86091,0.8593,0.19627,0.6928,0.00928,0.003466,0.003466,0.003466
167,3663.41,0.24953,0.4969,0.00665,0.84878,0.84462,0.86521,0.86443,0.13477,0.64085,0.00629,0.0034264,0.0034264,0.0034264
168,3685.24,0.23338,0.44157,0.00606,0.80409,0.81126,0.83078,0.83078,0.15349,0.72726,0.00713,0.0033868,0.0033868,0.0033868
169,3707.03,0.23303,0.44759,0.00608,0.77807,0.69797,0.8047,0.80352,0.14418,0.96644,0.00676,0.0033472,0.0033472,0.0033472
170,3728.92,0.25553,0.48885,0.0067,0.76264,0.84021,0.85399,0.85399,0.15553,0.6602,0.00731,0.0033076,0.0033076,0.0033076
171,3750.8,0.23815,0.47122,0.00628,0.75294,0.79694,0.8378,0.83733,0.17869,0.84028,0.00838,0.003268,0.003268,0.003268
172,3772.78,0.23826,0.47343,0.00617,0.79517,0.71125,0.74096,0.73941,0.14835,1.18423,0.00696,0.0032284,0.0032284,0.0032284
